steer_gain,throttle_base,throttle_gain,brake_dist,throttle_min,mean_reward,std_reward,mean_checkpoints,collision_rate,mean_speed
1.2,0.3,0.8,0.5,0.0,-8.800890922546387,0.0005285123479552567,2.0,1.0,67.956298828125
1.2,0.3,0.8,0.5,0.05,-8.800890922546387,0.0005285123479552567,2.0,1.0,67.956298828125
1.2,0.3,0.8,0.5,0.1,-8.800890922546387,0.0005285123479552567,2.0,1.0,67.956298828125
1.6,0.1,0.4,0.3,0.0,-9.380965232849121,0.0,2.0,1.0,33.84017562866211
1.6,0.1,0.4,0.3,0.05,-9.380965232849121,0.0,2.0,1.0,33.84017562866211
1.6,0.1,0.4,0.3,0.1,-9.362805366516113,0.0,2.0,1.0,34.13153076171875
1.6,0.1,0.4,0.4,0.0,-9.692483901977539,0.0002048793394351378,2.0,1.0,29.498199462890625
1.6,0.1,0.4,0.4,0.05,-9.657672882080078,0.0,2.0,1.0,29.627513885498047
1.6,0.1,0.4,0.4,0.1,-9.569282531738281,0.0004361080937087536,2.0,1.0,31.16583824157715
1.6,0.1,0.4,0.5,0.0,-13.141448974609375,0.0,1.0,1.0,24.623552322387695
1.6,0.1,0.4,0.5,0.05,-13.101072311401367,9.5367431640625e-07,1.0,1.0,24.92648696899414
1.6,0.1,0.4,0.5,0.1,-12.74384880065918,0.0,1.0,1.0,28.372501373291016
1.6,0.1,0.6,0.3,0.0,-8.999937057495117,0.00040262905531562865,2.0,1.0,44.610111236572266
1.6,0.1,0.6,0.3,0.05,-8.999937057495117,0.00040262905531562865,2.0,1.0,44.610111236572266
1.6,0.1,0.6,0.3,0.1,-9.002546310424805,0.00047796801663935184,2.0,1.0,44.63336181640625
1.6,0.1,0.6,0.4,0.0,-9.133607864379883,9.739998495206237e-05,2.0,1.0,40.42275619506836
1.6,0.1,0.6,0.4,0.05,-9.133607864379883,9.739998495206237e-05,2.0,1.0,40.42275619506836
1.6,0.1,0.6,0.4,0.1,-9.12522029876709,0.00026371743297204375,2.0,1.0,40.90108871459961
1.6,0.1,0.6,0.5,0.0,-9.36998462677002,0.0,2.0,1.0,34.89076614379883
1.6,0.1,0.6,0.5,0.05,-9.37048053741455,0.0,2.0,1.0,34.89376449584961
