steer_gain,throttle_base,throttle_gain,brake_dist,throttle_min,mean_reward,std_reward,mean_checkpoints,collision_rate,mean_speed
0.8,0.2,0.4,0.4,0.05,-6.488367557525635,4.389388777781278e-05,3.0,1.0,43.958168029785156
0.8,0.2,0.4,0.4,0.1,-6.480393409729004,7.20109383109957e-05,3.0,1.0,44.29425048828125
0.8,0.2,0.4,0.5,0.0,-7.043316841125488,0.0,3.0,1.0,37.27747344970703
0.8,0.2,0.4,0.5,0.05,-7.043316841125488,0.0,3.0,1.0,37.27747344970703
0.8,0.2,0.4,0.5,0.1,-6.887547969818115,3.324481804156676e-05,3.0,1.0,38.971412658691406
0.8,0.2,0.6,0.3,0.0,-5.599158763885498,0.0,3.0,1.0,61.1107063293457
0.8,0.2,0.6,0.3,0.05,-5.599158763885498,0.0,3.0,1.0,61.1107063293457
0.8,0.2,0.6,0.3,0.1,-5.599158763885498,0.0,3.0,1.0,61.1107063293457
0.8,0.2,0.6,0.4,0.0,-5.873133182525635,6.344622670440003e-05,3.0,1.0,54.90540313720703
0.8,0.2,0.6,0.4,0.05,-5.873133182525635,6.344622670440003e-05,3.0,1.0,54.90540313720703
0.8,0.2,0.6,0.4,0.1,-5.832714557647705,0.0,3.0,1.0,55.2227897644043
0.8,0.2,0.6,0.5,0.0,-6.286818504333496,3.387692413525656e-05,3.0,1.0,47.03288650512695
0.8,0.2,0.6,0.5,0.05,-6.286818504333496,3.387692413525656e-05,3.0,1.0,47.03288650512695
0.8,0.2,0.6,0.5,0.1,-6.234102725982666,6.965512147871777e-05,3.0,1.0,48.04331970214844
0.8,0.2,0.8,0.3,0.0,-5.2760396003723145,0.00010699061385821551,3.0,1.0,72.15383911132812
0.8,0.2,0.8,0.3,0.05,-5.2760396003723145,0.00010699061385821551,3.0,1.0,72.15383911132812
0.8,0.2,0.8,0.3,0.1,-5.2760396003723145,0.00010699061385821551,3.0,1.0,72.15383911132812
0.8,0.2,0.8,0.4,0.0,-5.408533096313477,0.0,3.0,1.0,66.42719268798828
0.8,0.2,0.8,0.4,0.05,-5.408533096313477,0.0,3.0,1.0,66.42719268798828
0.8,0.2,0.8,0.4,0.1,-5.410316467285156,0.0,3.0,1.0,66.43974304199219
0.8,0.2,0.8,0.5,0.0,-5.707645893096924,0.0,3.0,1.0,58.0586051940918
0.8,0.2,0.8,0.5,0.05,-5.707645893096924,0.0,3.0,1.0,58.0586051940918
0.8,0.2,0.8,0.5,0.1,-5.735550880432129,0.0001371044054394588,3.0,1.0,58.229217529296875
0.8,0.3,0.4,0.3,0.0,-5.568942070007324,0.00011635490955086425,3.0,1.0,62.960235595703125
0.8,0.3,0.4,0.3,0.05,-5.568942070007324,0.00011635490955086425,3.0,1.0,62.960235595703125
0.8,0.3,0.4,0.3,0.1,-5.568942070007324,0.00011635490955086425,3.0,1.0,62.960235595703125
0.8,0.3,0.4,0.4,0.0,-5.754818916320801,5.800504004582763e-05,3.0,1.0,57.63629913330078
